"lat1","lon1","lat2","lon2","name"
"24.8028554","-107.4026803","24.8008347","-107.4056762",""
"24.8008347","-107.4056762","24.8001292","-107.4059612",""
"24.8001292","-107.4059612","24.8003580","-107.4073097",""
"24.8003580","-107.4073097","24.8011352","-107.4065831",""
"24.8011352","-107.4065831","24.8061842","-107.4004679",""
"24.8061842","-107.4004679","24.8061125","-107.4012060",""
"24.8061125","-107.4012060","24.8074951","-107.4005855",""
"24.8074951","-107.4005855","24.8075895","-107.4009856",""
"24.8075895","-107.4009856","24.8074791","-107.4008255",""
"24.8074791","-107.4008255","24.8091809","-107.4005587",""
"24.8091809","-107.4005587","24.8059794","-107.4074413",""
"24.8059794","-107.4074413","24.8016062","-107.4064686",""
"24.8016062","-107.4064686","24.8041285","-107.4063684",""
"24.8041285","-107.4063684","24.8040008","-107.4071768",""
"24.8040008","-107.4071768","24.8035411","-107.4064133",""
"24.8035411","-107.4064133","24.8029598","-107.4069719",""
"24.8029598","-107.4069719","24.8030030","-107.4070754",""
"24.8030030","-107.4070754","24.8053788","-107.4090902",""
"24.8053788","-107.4090902","24.8058925","-107.4086881",""
"24.8058925","-107.4086881","24.8053788","-107.4090902",""
"24.8053788","-107.4090902","24.8040517","-107.4086257",""
"24.8040517","-107.4086257","24.8086718","-107.4058829",""
"24.8086718","-107.4058829","24.8003777","-107.4078718",""
"24.8003777","-107.4078718","24.8002476","-107.4076747",""
"24.8002476","-107.4076747","24.8003777","-107.4078718",""
"24.8003777","-107.4078718","24.8049381","-107.4078906",""
"24.8049381","-107.4078906","24.8076711","-107.4011689",""
"24.8076711","-107.4011689","24.8076711","-107.4011689",""
"24.8076711","-107.4011689","24.8076662","-107.4009892",""
"24.8076662","-107.4009892","24.8076711","-107.4011689",""
"24.8076711","-107.4011689","24.8048325","-107.4031364",""
"24.8048325","-107.4031364","24.8046813","-107.4033979",""
"24.8046813","-107.4033979","24.8084467","-107.4050289",""
"24.8084467","-107.4050289","24.8085621","-107.4050753",""
"24.8085621","-107.4050753","24.8088980","-107.4052030",""
"24.8088980","-107.4052030","24.8085621","-107.4050753",""
"24.8085621","-107.4050753","24.8084467","-107.4050289",""
"24.8084467","-107.4050289","24.8081089","-107.4046001",""
"24.8081089","-107.4046001","24.8060244","-107.4021130",""
"24.8060244","-107.4021130","24.8055670","-107.4082031",""
"24.8055670","-107.4082031","24.8059302","-107.4077886",""
"24.8059302","-107.4077886","24.8059302","-107.4077886",""
"24.8059302","-107.4077886","24.8060021","-107.4077203",""
"24.8060021","-107.4077203","24.8166710","-107.3959861",""
"24.8166710","-107.3959861","24.8164210","-107.3957646",""
"24.8164210","-107.3957646","24.8142278","-107.3979801",""
"24.8142278","-107.3979801","24.8143511","-107.3979469",""
"24.8143511","-107.3979469","24.8151505","-107.3979835",""
"24.8151505","-107.3979835","24.8151953","-107.3976559",""
"24.8151953","-107.3976559","24.8151776","-107.3977852",""
"24.8151776","-107.3977852","24.8137513","-107.3957127",""
"24.8137513","-107.3957127","24.8137729","-107.3961921",""
"24.8137729","-107.3961921","24.8139858","-107.3965210",""
"24.8139858","-107.3965210","24.8137729","-107.3961921",""
"24.8137729","-107.3961921","24.8137513","-107.3957127",""
"24.8137513","-107.3957127","24.8138925","-107.3955943",""
"24.8138925","-107.3955943","24.8147009","-107.3983449",""
"24.8147009","-107.3983449","24.8145893","-107.3984160",""
"24.8145893","-107.3984160","24.8143648","-107.3985683",""
"24.8143648","-107.3985683","24.8140127","-107.3986564",""
"24.8140127","-107.3986564","24.8143648","-107.3985683",""
"24.8143648","-107.3985683","24.8143949","-107.3987261",""
"24.8143949","-107.3987261","24.8144065","-107.3991090",""
"24.8144065","-107.3991090","24.8144065","-107.3991090",""
"24.8144065","-107.3991090","24.8179553","-107.3962102",""
"24.8179553","-107.3962102","24.8176099","-107.3966028",""
"24.8176099","-107.3966028","24.8168005","-107.4001510",""
"24.8168005","-107.4001510","24.8174178","-107.3896458",""
"24.8174178","-107.3896458","24.8172281","-107.3900083",""
"24.8172281","-107.3900083","24.8144677","-107.3978432",""
"24.8144677","-107.3978432","24.8146765","-107.3971324",""
"24.8146765","-107.3971324","24.8111229","-107.3999044",""
"24.8111229","-107.3999044","24.8101632","-107.3998823",""
"24.8101632","-107.3998823","24.8116353","-107.3999002",""
"24.8116353","-107.3999002","24.8113346","-107.3996639",""
"24.8113346","-107.3996639","24.8101732","-107.3968904",""
"24.8101732","-107.3968904","24.8098528","-107.3961589",""
"24.8098528","-107.3961589","24.8101983","-107.3959879",""
"24.8101983","-107.3959879","24.8098528","-107.3961589",""
"24.8098528","-107.3961589","24.8098124","-107.3954357",""
"24.8098124","-107.3954357","24.8103480","-107.3954552",""
"24.8103480","-107.3954552","24.8106292","-107.3953318",""
"24.8106292","-107.3953318","24.8103480","-107.3954552",""
"24.8103480","-107.3954552","24.8103480","-107.3954552",""
"24.8103480","-107.3954552","24.8106292","-107.3953318",""
"24.8106292","-107.3953318","24.8103031","-107.3960044",""
"24.8103031","-107.3960044","24.8110260","-107.3957831",""
"24.8110260","-107.3957831","24.8107279","-107.3957399",""
"24.8107279","-107.3957399","24.8107030","-107.3959047",""
"24.8107030","-107.3959047","24.8110260","-107.3957831",""
"24.8110260","-107.3957831","24.8106237","-107.3964291",""
"24.8106237","-107.3964291","24.8110724","-107.3932489",""
"24.8110724","-107.3932489","24.8102724","-107.3924121",""
"24.8102724","-107.3924121","24.8111470","-107.3926036",""
"24.8111470","-107.3926036","24.8162202","-107.3999190",""
"24.8162202","-107.3999190","24.8159027","-107.4001631",""
"24.8159027","-107.4001631","24.8163376","-107.4001073",""
"24.8163376","-107.4001073","24.8162202","-107.3999190",""
"24.8162202","-107.3999190","24.8161344","-107.3997628",""
"24.8161344","-107.3997628","24.8159609","-107.3992525",""
"24.8159609","-107.3992525","24.8120090","-107.3956003",""
"24.8120090","-107.3956003","24.8119694","-107.3958156",""
"24.8119694","-107.3958156","24.8121247","-107.3938009",""
"24.8121247","-107.3938009","24.8121712","-107.3940111",""
"24.8121712","-107.3940111","24.8121904","-107.3940825",""
"24.8121904","-107.3940825","24.8122488","-107.3942623",""
"24.8122488","-107.3942623","24.8109384","-107.3943759",""
"24.8109384","-107.3943759","24.8112960","-107.3979116",""
"24.8112960","-107.3979116","24.8101613","-107.3931124",""
"24.8101613","-107.3931124","24.8113557","-107.3968662",""
"24.8113557","-107.3968662","24.8148730","-107.3949106",""
"24.8148730","-107.3949106","24.8140277","-107.3951883",""
"24.8140277","-107.3951883","24.8145464","-107.3948585",""
"24.8145464","-107.3948585","24.8117009","-107.3972089",""
"24.8117009","-107.3972089","24.8119561","-107.3969069",""
"24.8119561","-107.3969069","24.8117741","-107.3972196",""
"24.8117741","-107.3972196","24.8109082","-107.3945817",""
"24.8109082","-107.3945817","24.8140924","-107.3939374",""
"24.8140924","-107.3939374","24.8143707","-107.3942880",""
"24.8143707","-107.3942880","24.8153855","-107.4004755",""
"24.8153855","-107.4004755","24.8154296","-107.4005172",""
"24.8154296","-107.4005172","24.8156432","-107.4002456",""
"24.8156432","-107.4002456","24.8154296","-107.4005172",""
"24.8154296","-107.4005172","24.8152005","-107.4008097",""
"24.8152005","-107.4008097","24.7969999","-107.4095914",""
"24.7969999","-107.4095914","24.7965921","-107.4091204",""
"24.7965921","-107.4091204","24.7970372","-107.4096332",""
"24.7970372","-107.4096332","24.7969999","-107.4095914",""
"24.7969999","-107.4095914","24.7953480","-107.3771134",""
"24.7953480","-107.3771134","24.7940711","-107.3873039",""
"24.7940711","-107.3873039","24.7941364","-107.3862813",""
"24.7941364","-107.3862813","24.7942785","-107.3875424",""
"24.7942785","-107.3875424","24.7941233","-107.3873639",""
"24.7941233","-107.3873639","24.8088671","-107.4067499",""
"24.8088671","-107.4067499","24.8087241","-107.4068646",""
"24.8087241","-107.4068646","24.8085220","-107.4070228",""
"24.8085220","-107.4070228","24.8035273","-107.4052935",""
"24.8035273","-107.4052935","24.8012727","-107.4067237",""
"24.8012727","-107.4067237","24.8010668","-107.4136560",""
"24.8010668","-107.4136560","24.8014843","-107.4134387",""
"24.8014843","-107.4134387","24.8009377","-107.4137726",""
"24.8009377","-107.4137726","24.8010668","-107.4136560",""
"24.8010668","-107.4136560","24.8012505","-107.4134379",""
"24.8012505","-107.4134379","24.8014953","-107.4130330",""
"24.8014953","-107.4130330","24.8015860","-107.4131531",""
"24.8015860","-107.4131531","24.8012505","-107.4134379",""
"24.8012505","-107.4134379","24.7928938","-107.3904036",""
"24.7928938","-107.3904036","24.7929882","-107.3904407",""
"24.7929882","-107.3904407","24.7931234","-107.3903940",""
"24.7931234","-107.3903940","24.7931856","-107.3902291",""
"24.7931856","-107.3902291","24.8008391","-107.4183726",""
"24.8008391","-107.4183726","24.7968234","-107.4176490",""
"24.7968234","-107.4176490","24.8148595","-107.3875704",""
"24.8148595","-107.3875704","24.8148868","-107.3876033",""
"24.8148868","-107.3876033","24.8142565","-107.3884215",""
"24.8142565","-107.3884215","24.8148595","-107.3875704",""
"24.8148595","-107.3875704","24.8152021","-107.3867884",""
"24.8152021","-107.3867884","24.8162158","-107.3852107",""
"24.8162158","-107.3852107","24.8164623","-107.3851134",""
"24.8164623","-107.3851134","24.8178488","-107.3829289",""
"24.8178488","-107.3829289","24.8181451","-107.3828576",""
"24.8181451","-107.3828576","24.8134250","-107.3948191",""
"24.8134250","-107.3948191","24.8135367","-107.3946332",""
"24.8135367","-107.3946332","24.8133922","-107.3956220",""
"24.8133922","-107.3956220","24.8134646","-107.3955756",""
"24.8134646","-107.3955756","24.8137581","-107.3901353",""
"24.8137581","-107.3901353","24.8139620","-107.3899563",""
"24.8139620","-107.3899563","24.8131416","-107.4079889",""
"24.8131416","-107.4079889","24.8132708","-107.4094663",""
"24.8132708","-107.4094663","24.8314757","-107.4040266",""
"24.8314757","-107.4040266","24.8131416","-107.4079889",""
"24.8131416","-107.4079889","24.8136494","-107.4075475",""
"24.8136494","-107.4075475","24.8128770","-107.3828054",""
"24.8128770","-107.3828054","24.8127332","-107.3828232",""
"24.8127332","-107.3828232","24.8123753","-107.3828675",""
"24.8123753","-107.3828675","24.8143230","-107.3823490",""
"24.8143230","-107.3823490","24.8144633","-107.3825417",""
"24.8144633","-107.3825417","24.8144586","-107.3822437",""
"24.8144586","-107.3822437","24.8144536","-107.3820560",""
"24.8144536","-107.3820560","24.8143647","-107.4082656",""
"24.8143647","-107.4082656","24.7927864","-107.3811992",""
"24.7927864","-107.3811992","24.7927211","-107.3806453",""
"24.7927211","-107.3806453","24.7929300","-107.3811708",""
"24.7929300","-107.3811708","24.7928677","-107.3806278",""
"24.7928677","-107.3806278","24.8020381","-107.3965812",""
"24.8020381","-107.3965812","24.8017791","-107.3965229",""
"24.8017791","-107.3965229","24.8020127","-107.3967040",""
"24.8020127","-107.3967040","24.8020381","-107.3965812",""
"24.8020381","-107.3965812","24.8018199","-107.3963042",""
"24.8018199","-107.3963042","24.8097271","-107.4018469",""
"24.8097271","-107.4018469","24.8100054","-107.4020669",""
"24.8100054","-107.4020669","24.7995574","-107.3808154",""
"24.7995574","-107.3808154","24.7995902","-107.3803322",""
"24.7995902","-107.3803322","24.7980015","-107.3825658",""
"24.7980015","-107.3825658","24.7968287","-107.3810699",""
"24.7968287","-107.3810699","24.7964730","-107.3754868",""
"24.7964730","-107.3754868","24.7964396","-107.3755631",""
"24.7964396","-107.3755631","24.7963150","-107.3756879",""
"24.7963150","-107.3756879","24.7962561","-107.3758122",""
"24.7962561","-107.3758122","24.8039208","-107.4056263",""
"24.8039208","-107.4056263","24.8035273","-107.4052935",""
"24.8035273","-107.4052935","24.8052875","-107.4079281",""
"24.8052875","-107.4079281","24.8054543","-107.4075834",""
"24.8054543","-107.4075834","24.8054543","-107.4075834",""
"24.8054543","-107.4075834","24.8054881","-107.4074798",""
"24.8054881","-107.4074798","24.8056412","-107.4055313",""
"24.8056412","-107.4055313","24.8057063","-107.4055436",""
"24.8057063","-107.4055436","24.8055347","-107.4059139",""
"24.8055347","-107.4059139","24.8055442","-107.4058493",""
"24.8055442","-107.4058493","24.8130480","-107.3792298",""
"24.8130480","-107.3792298","24.8129585","-107.3792251",""
"24.8129585","-107.3792251","24.8019007","-107.4130431",""
"24.8019007","-107.4130431","24.8018557","-107.4130056",""
"24.8018557","-107.4130056","24.8021704","-107.4133368",""
"24.8021704","-107.4133368","24.8020845","-107.4132375",""
"24.8020845","-107.4132375","24.7995773","-107.4164593",""
"24.7995773","-107.4164593","24.7994883","-107.4164128",""
"24.7994883","-107.4164128","24.7997113","-107.4168666",""
"24.7997113","-107.4168666","24.7996484","-107.4168478",""
"24.7996484","-107.4168478","24.8015830","-107.4160624",""
"24.8015830","-107.4160624","24.8017065","-107.4161371",""
"24.8017065","-107.4161371","24.8023897","-107.4164977",""
"24.8023897","-107.4164977","24.8074674","-107.4073442",""
"24.8074674","-107.4073442","24.8069975","-107.4071107",""
"24.8069975","-107.4071107","24.8145242","-107.4067351",""
"24.8145242","-107.4067351","24.8134734","-107.4054083",""
"24.8134734","-107.4054083","24.8070176","-107.3899688",""
"24.8070176","-107.3899688","24.8118168","-107.3707272",""
"24.8118168","-107.3707272","24.8118081","-107.3709485",""
"24.8118081","-107.3709485","24.8005352","-107.3939333",""
"24.8005352","-107.3939333","24.8001503","-107.3939110",""
"24.8001503","-107.3939110","24.8005239","-107.3941375",""
"24.8005239","-107.3941375","24.8005352","-107.3939333",""
"24.8005352","-107.3939333","24.8070374","-107.3992074",""
"24.8070374","-107.3992074","24.7987201","-107.4024923",""
"24.7987201","-107.4024923","24.7987080","-107.4027180",""
"24.7987080","-107.4027180","24.7993283","-107.4086859",""
"24.7993283","-107.4086859","24.7994753","-107.4088410",""
"24.7994753","-107.4088410","24.7980247","-107.4101828",""
"24.7980247","-107.4101828","24.7994753","-107.4088410",""
"24.7994753","-107.4088410","24.7925704","-107.3813015",""
"24.7925704","-107.3813015","24.8031340","-107.3721738",""
"24.8031340","-107.3721738","24.8044589","-107.3894442",""
"24.8044589","-107.3894442","24.8059641","-107.3828368",""
"24.8059641","-107.3828368","24.8058590","-107.3828252",""
"24.8058590","-107.3828252","24.8062361","-107.3828668",""
"24.8062361","-107.3828668","24.8059641","-107.3828368",""
"24.8059641","-107.3828368","24.8058590","-107.3828252",""
"24.8058590","-107.3828252","24.8000441","-107.4138303",""
"24.8000441","-107.4138303","24.8003270","-107.4134060",""
"24.8003270","-107.4134060","24.8002146","-107.4140342",""
"24.8002146","-107.4140342","24.8003294","-107.4141284",""
"24.8003294","-107.4141284","24.8003959","-107.4142617",""
"24.8003959","-107.4142617","24.7999595","-107.4131088",""
"24.7999595","-107.4131088","24.8002631","-107.4139622",""
"24.8002631","-107.4139622","24.8009377","-107.4137726",""
"24.8009377","-107.4137726","24.8010327","-107.4138920",""
"24.8010327","-107.4138920","24.8003694","-107.4140471",""
"24.8003694","-107.4140471","24.8005924","-107.4137232",""
"24.8005924","-107.4137232","24.8133159","-107.4035728",""
"24.8133159","-107.4035728","24.8133390","-107.4034882",""
"24.8133390","-107.4034882","24.8133791","-107.4033574",""
"24.8133791","-107.4033574","24.8134273","-107.4035105",""
"24.8134273","-107.4035105","24.8134155","-107.4036250",""
"24.8134155","-107.4036250","24.8134415","-107.4033761",""
"24.8134415","-107.4033761","24.8134273","-107.4035105",""
"24.8134273","-107.4035105","24.8140387","-107.4031732",""
"24.8140387","-107.4031732","24.8137509","-107.4033221",""
"24.8137509","-107.4033221","24.8136437","-107.4033782",""
"24.8136437","-107.4033782","24.8131869","-107.4032396",""
"24.8131869","-107.4032396","24.8130285","-107.4027268",""
"24.8130285","-107.4027268","24.8133801","-107.4020175",""
"24.8133801","-107.4020175","24.8131869","-107.4032396",""
"24.8131869","-107.4032396","24.8133791","-107.4033574",""
"24.8133791","-107.4033574","24.8134415","-107.4033761",""
"24.8134415","-107.4033761","24.8136437","-107.4033782",""
"24.8136437","-107.4033782","24.8134734","-107.4054083",""
"24.8134734","-107.4054083","24.8134136","-107.4053509",""
"24.8134136","-107.4053509","24.8071951","-107.4082071",""
"24.8071951","-107.4082071","24.8073979","-107.4084131",""
"24.8073979","-107.4084131","24.8128778","-107.3998841",""
"24.8128778","-107.3998841","24.8131916","-107.3980951",""
"24.8131916","-107.3980951","24.8148076","-107.3851327",""
"24.8148076","-107.3851327","24.8149804","-107.3848588",""
"24.8149804","-107.3848588","24.8149804","-107.3848588",""
"24.8149804","-107.3848588","24.8151268","-107.3848245",""
"24.8151268","-107.3848245","24.8148472","-107.3841067",""
"24.8148472","-107.3841067","24.8149383","-107.3841659",""
"24.8149383","-107.3841659","24.8123769","-107.3910619",""
"24.8123769","-107.3910619","24.8125823","-107.3910716",""
"24.8125823","-107.3910716","24.8158591","-107.3999859",""
"24.8158591","-107.3999859","24.8158258","-107.4000418",""
"24.8158258","-107.4000418","24.8158258","-107.4000418",""
"24.8158258","-107.4000418","24.8157311","-107.4001171",""
"24.8157311","-107.4001171","24.8156886","-107.4000541",""
"24.8156886","-107.4000541","24.8157970","-107.3999940",""
"24.8157970","-107.3999940","24.8158591","-107.3999859",""
"24.8158591","-107.3999859","","",""
"24.8083649","-107.4067667","24.8087707","-107.4072083","Internacional México 15"
"24.8087707","-107.4072083","24.8096903","-107.4082458","Internacional México 15"
"24.8096903","-107.4082458","24.8177077","-107.4172528","Internacional México 15"
"24.8177077","-107.4172528","24.8175373","-107.4170664","Internacional México 15"
"24.8175373","-107.4170664","24.8169037","-107.4163710","Internacional México 15"
"24.8169037","-107.4163710","24.8165738","-107.4160036","Internacional México 15"
"24.8165738","-107.4160036","24.8162117","-107.4155898","Internacional México 15"
"24.8162117","-107.4155898","24.8154888","-107.4147825","Internacional México 15"
"24.8154888","-107.4147825","24.8154436","-107.4147316","Internacional México 15"
"24.8154436","-107.4147316","24.8153767","-107.4146591","Internacional México 15"
"24.8153767","-107.4146591","24.8152572","-107.4145291","Internacional México 15"
"24.8152572","-107.4145291","24.8142269","-107.4134246","Internacional México 15"
"24.8142269","-107.4134246","24.8139829","-107.4131718","Internacional México 15"
"24.8139829","-107.4131718","24.8134351","-107.4126059","Internacional México 15"
"24.8134351","-107.4126059","24.8133413","-107.4125080","Internacional México 15"
"24.8133413","-107.4125080","24.8088860","-107.4075821","Internacional México 15"
"24.8088860","-107.4075821","24.8083649","-107.4069556","Internacional México 15"
"24.8083649","-107.4069556","24.8124912","-107.4113510","Internacional México 15"
"24.8124912","-107.4113510","24.8130805","-107.4120203","Internacional México 15"
"24.8130805","-107.4120203","24.8134585","-107.4124227","Internacional México 15"
"24.8134585","-107.4124227","24.8135503","-107.4125144","Internacional México 15"
"24.8135503","-107.4125144","24.8138867","-107.4128633","Internacional México 15"
"24.8138867","-107.4128633","24.8139296","-107.4129023","Internacional México 15"
"24.8139296","-107.4129023","24.8140795","-107.4130481","Internacional México 15"
"24.8140795","-107.4130481","24.8142007","-107.4131686","Internacional México 15"
"24.8142007","-107.4131686","24.8143002","-107.4132741","Internacional México 15"
"24.8143002","-107.4132741","24.8154814","-107.4145572","Internacional México 15"
"24.8154814","-107.4145572","24.8155474","-107.4146235","Internacional México 15"
"24.8155474","-107.4146235","24.8155775","-107.4146524","Internacional México 15"
"24.8155775","-107.4146524","24.8157342","-107.4148274","Internacional México 15"
"24.8157342","-107.4148274","24.8161164","-107.4152575","Internacional México 15"
"24.8161164","-107.4152575","24.8161703","-107.4153150","Internacional México 15"
"24.8161703","-107.4153150","24.8163060","-107.4154704","Internacional México 15"
"24.8163060","-107.4154704","24.8164407","-107.4156166","Internacional México 15"
"24.8164407","-107.4156166","24.8165679","-107.4157486","Internacional México 15"
"24.8165679","-107.4157486","24.8168555","-107.4160698","Internacional México 15"
"24.8168555","-107.4160698","24.8169409","-107.4161672","Internacional México 15"
"24.8169409","-107.4161672","24.8176079","-107.4169144","Internacional México 15"
"24.8176079","-107.4169144","24.8177288","-107.4170563","Internacional México 15"
"24.8177288","-107.4170563","24.8111636","-107.4100980","Internacional México 15"
"24.8111636","-107.4100980","24.8112878","-107.4100202","Internacional México 15"
"24.8112878","-107.4100202","24.8177077","-107.4172528","Internacional México 15"
"24.8177077","-107.4172528","","","Internacional México 15"
"24.7896880","-107.4145501","24.7902094","-107.4132429","Calle Río Nazas"
"24.7902094","-107.4132429","24.7907729","-107.4119872","Calle Río Nazas"
"24.7907729","-107.4119872","24.7912583","-107.4107861","Calle Río Nazas"
"24.7912583","-107.4107861","24.7918819","-107.4092157","Calle Río Nazas"
"24.7918819","-107.4092157","24.7927309","-107.4070363","Calle Río Nazas"
"24.7927309","-107.4070363","24.7935157","-107.4053922","Calle Río Nazas"
"24.7935157","-107.4053922","24.7934259","-107.4044110","Calle Río Nazas"
"24.7934259","-107.4044110","24.7931283","-107.4060305","Calle Río Nazas"
"24.7931283","-107.4060305","24.7933587","-107.4054166","Calle Río Nazas"
"24.7933587","-107.4054166","24.7927309","-107.4070363","Calle Río Nazas"
"24.7927309","-107.4070363","24.7931283","-107.4060305","Calle Río Nazas"
"24.7931283","-107.4060305","","","Calle Río Nazas"
"24.8017970","-107.3676842","24.8021439","-107.3687451","Boulevard Francisco I. Madero"
"24.8021439","-107.3687451","24.8021700","-107.3688291","Boulevard Francisco I. Madero"
"24.8021700","-107.3688291","24.8026726","-107.3703932","Boulevard Francisco I. Madero"
"24.8026726","-107.3703932","24.8028178","-107.3708500","Boulevard Francisco I. Madero"
"24.8028178","-107.3708500","24.8030254","-107.3715028","Boulevard Francisco I. Madero"
"24.8030254","-107.3715028","24.8033162","-107.3724175","Boulevard Francisco I. Madero"
"24.8033162","-107.3724175","24.8035936","-107.3732901","Boulevard Francisco I. Madero"
"24.8035936","-107.3732901","24.8036735","-107.3735415","Boulevard Francisco I. Madero"
"24.8036735","-107.3735415","24.8038769","-107.3741812","Boulevard Francisco I. Madero"
"24.8038769","-107.3741812","24.8040324","-107.3746703","Boulevard Francisco I. Madero"
"24.8040324","-107.3746703","24.8044896","-107.3760984","Boulevard Francisco I. Madero"
"24.8044896","-107.3760984","24.8045393","-107.3762646","Boulevard Francisco I. Madero"
"24.8045393","-107.3762646","24.8047237","-107.3768580","Boulevard Francisco I. Madero"
"24.8047237","-107.3768580","24.8047556","-107.3769496","Boulevard Francisco I. Madero"
"24.8047556","-107.3769496","24.8048710","-107.3773065","Boulevard Francisco I. Madero"
"24.8048710","-107.3773065","24.8054640","-107.3792861","Boulevard Francisco I. Madero"
"24.8054640","-107.3792861","24.8054725","-107.3793747","Boulevard Francisco I. Madero"
"24.8054725","-107.3793747","24.8054835","-107.3796912","Boulevard Francisco I. Madero"
"24.8054835","-107.3796912","24.8054621","-107.3804333","Boulevard Francisco I. Madero"
"24.8054621","-107.3804333","24.8054223","-107.3812492","Boulevard Francisco I. Madero"
"24.8054223","-107.3812492","24.8053975","-107.3818711","Boulevard Francisco I. Madero"
"24.8053975","-107.3818711","24.8053483","-107.3829628","Boulevard Francisco I. Madero"
"24.8053483","-107.3829628","24.8053276","-107.3833242","Boulevard Francisco I. Madero"
"24.8053276","-107.3833242","24.8041936","-107.4013503","Boulevard Francisco I. Madero"
"24.8041936","-107.4013503","24.8042268","-107.4007389","Boulevard Francisco I. Madero"
"24.8042268","-107.4007389","24.8042769","-107.3998132","Boulevard Francisco I. Madero"
"24.8042769","-107.3998132","24.8043874","-107.3977750","Boulevard Francisco I. Madero"
"24.8043874","-107.3977750","24.8044851","-107.3959730","Boulevard Francisco I. Madero"
"24.8044851","-107.3959730","24.8045261","-107.3952182","Boulevard Francisco I. Madero"
"24.8045261","-107.3952182","24.8045750","-107.3943147","Boulevard Francisco I. Madero"
"24.8045750","-107.3943147","24.8040992","-107.4047968","Boulevard Francisco I. Madero"
"24.8040992","-107.4047968","24.8041441","-107.4041334","Boulevard Francisco I. Madero"
"24.8041441","-107.4041334","24.8041995","-107.4029714","Boulevard Francisco I. Madero"
"24.8041995","-107.4029714","24.8052175","-107.3832263","Boulevard Francisco I. Madero"
"24.8052175","-107.3832263","24.8052400","-107.3828206","Boulevard Francisco I. Madero"
"24.8052400","-107.3828206","24.8052844","-107.3818470","Boulevard Francisco I. Madero"
"24.8052844","-107.3818470","24.8053191","-107.3810922","Boulevard Francisco I. Madero"
"24.8053191","-107.3810922","24.8053483","-107.3803537","Boulevard Francisco I. Madero"
"24.8053483","-107.3803537","24.8053683","-107.3797414","Boulevard Francisco I. Madero"
"24.8053683","-107.3797414","24.8053467","-107.3793631","Boulevard Francisco I. Madero"
"24.8053467","-107.3793631","24.8053375","-107.3792701","Boulevard Francisco I. Madero"
"24.8053375","-107.3792701","24.8047695","-107.3773342","Boulevard Francisco I. Madero"
"24.8047695","-107.3773342","24.8046618","-107.3769869","Boulevard Francisco I. Madero"
"24.8046618","-107.3769869","24.8046336","-107.3768953","Boulevard Francisco I. Madero"
"24.8046336","-107.3768953","24.8044527","-107.3762989","Boulevard Francisco I. Madero"
"24.8044527","-107.3762989","24.8044033","-107.3761456","Boulevard Francisco I. Madero"
"24.8044033","-107.3761456","24.8039471","-107.3747178","Boulevard Francisco I. Madero"
"24.8039471","-107.3747178","24.8038070","-107.3742785","Boulevard Francisco I. Madero"
"24.8038070","-107.3742785","24.8035815","-107.3735717","Boulevard Francisco I. Madero"
"24.8035815","-107.3735717","24.8035027","-107.3733248","Boulevard Francisco I. Madero"
"24.8035027","-107.3733248","24.8032234","-107.3724492","Boulevard Francisco I. Madero"
"24.8032234","-107.3724492","24.8031340","-107.3721738","Boulevard Francisco I. Madero"
"24.8031340","-107.3721738","24.8029193","-107.3715121","Boulevard Francisco I. Madero"
"24.8029193","-107.3715121","24.8027080","-107.3708912","Boulevard Francisco I. Madero"
"24.8027080","-107.3708912","24.8020715","-107.3688688","Boulevard Francisco I. Madero"
"24.8020715","-107.3688688","24.8020442","-107.3687808","Boulevard Francisco I. Madero"
"24.8020442","-107.3687808","24.8016851","-107.3677175","Boulevard Francisco I. Madero"
"24.8016851","-107.3677175","24.8013426","-107.3666404","Boulevard Francisco I. Madero"
"24.8013426","-107.3666404","24.8046873","-107.3943203","Boulevard Francisco I. Madero"
"24.8046873","-107.3943203","24.8046356","-107.3952437","Boulevard Francisco I. Madero"
"24.8046356","-107.3952437","24.8045936","-107.3959922","Boulevard Francisco I. Madero"
"24.8045936","-107.3959922","24.8044932","-107.3977844","Boulevard Francisco I. Madero"
"24.8044932","-107.3977844","24.8043792","-107.3998197","Boulevard Francisco I. Madero"
"24.8043792","-107.3998197","24.8043274","-107.4007444","Boulevard Francisco I. Madero"
"24.8043274","-107.4007444","24.8042930","-107.4013597","Boulevard Francisco I. Madero"
"24.8042930","-107.4013597","24.8042205","-107.4020991","Boulevard Francisco I. Madero"
"24.8042205","-107.4020991","24.8045750","-107.3943147","Boulevard Francisco I. Madero"
"24.8045750","-107.3943147","24.8046496","-107.3931899","Boulevard Francisco I. Madero"
"24.8046496","-107.3931899","24.8047244","-107.3918645","Boulevard Francisco I. Madero"
"24.8047244","-107.3918645","24.8047800","-107.3909004","Boulevard Francisco I. Madero"
"24.8047800","-107.3909004","24.8048556","-107.3895404","Boulevard Francisco I. Madero"
"24.8048556","-107.3895404","24.8048974","-107.3888011","Boulevard Francisco I. Madero"
"24.8048974","-107.3888011","24.8049917","-107.3871306","Boulevard Francisco I. Madero"
"24.8049917","-107.3871306","24.8050252","-107.3865367","Boulevard Francisco I. Madero"
"24.8050252","-107.3865367","24.8050911","-107.3853697","Boulevard Francisco I. Madero"
"24.8050911","-107.3853697","24.8050977","-107.3852576","Boulevard Francisco I. Madero"
"24.8050977","-107.3852576","24.8051770","-107.3838487","Boulevard Francisco I. Madero"
"24.8051770","-107.3838487","24.8052068","-107.3833974","Boulevard Francisco I. Madero"
